in:GlzRatio,in:Orientation,in:HVAC,in:SHGC,in:ShadeType,in:UValue(IP),out:PeakCool,out:PeakHeat,out:HVACSize,out:EUI,img
0.4,N,VAV,0.15,Vert,0.4,3211.742116,2899.444659,3211.742116,48.522721,180_0_0.4_0.15_0.4_2_10.648625_18.526138_19.347959_3211.742116_2899.444659_3211.742116_48.522721.png
0.4,N,Hydr,0.15,Vert,0.4,3211.742116,2899.444659,3211.742116,30.622445,180_1_0.4_0.15_0.4_2_3.18798_10.561151_16.873315_3211.742116_2899.444659_3211.742116_30.622445.png
0.5,N,VAV,0.15,Vert,0.4,3400.785545,3198.383445,3400.785545,51.670394,180_0_0.5_0.15_0.4_2_11.254615_20.736629_19.679151_3400.785545_3198.383445_3400.785545_51.670394.png
0.5,N,Hydr,0.15,Vert,0.4,3400.785545,3198.383445,3400.785545,32.113896,180_1_0.5_0.15_0.4_2_3.266899_11.906015_16.940982_3400.785545_3198.383445_3400.785545_32.113896.png
0.6,N,VAV,0.15,Vert,0.4,3582.559918,3494.239907,3582.559918,54.774033,180_0_0.6_0.15_0.4_2_11.834591_22.9394_20.000043_3582.559918_3494.239907_3582.559918_54.774033.png
0.6,N,Hydr,0.15,Vert,0.4,3582.559918,3494.239907,3582.559918,33.63039,180_1_0.6_0.15_0.4_2_3.347325_13.273814_17.009251_3582.559918_3494.239907_3582.559918_33.63039.png
0.7,N,VAV,0.15,Vert,0.4,3763.304336,3788.309021,3788.309021,57.867302,180_0_0.7_0.15_0.4_2_12.408869_25.138647_20.319785_3763.304336_3788.309021_3788.309021_57.867302.png
0.7,N,Hydr,0.15,Vert,0.4,3763.304336,3788.309021,3788.309021,35.152058,180_1_0.7_0.15_0.4_2_3.429585_14.643892_17.078581_3763.304336_3788.309021_3788.309021_35.152058.png
0.8,N,VAV,0.15,Vert,0.4,3975.219486,4061.023076,4061.023076,60.831745,180_0_0.8_0.15_0.4_2_13.065267_27.099196_20.667282_3975.219486_4061.023076_4061.023076_60.831745.png
0.8,N,Hydr,0.15,Vert,0.4,3975.219486,4061.023076,4061.023076,36.511099,180_1_0.8_0.15_0.4_2_3.563328_15.789542_17.15823_3975.219486_4061.023076_4061.023076_36.511099.png
0.2,N,VAV,0.25,Vert,0.4,2928.463832,2290.618173,2928.463832,42.682179,180_0_0.2_0.25_0.4_2_9.765172_14.089494_18.827513_2928.463832_2290.618173_2928.463832_42.682179.png
0.2,N,Hydr,0.25,Vert,0.4,2928.463832,2290.618173,2928.463832,27.697044,180_1_0.2_0.25_0.4_2_3.159164_7.748919_16.78896_2928.463832_2290.618173_2928.463832_27.697044.png
0.3,N,VAV,0.25,Vert,0.4,3160.903663,2596.864197,3160.903663,45.983204,180_0_0.3_0.25_0.4_2_10.519858_16.239439_19.223906_3160.903663_2596.864197_3160.903663_45.983204.png
0.3,N,Hydr,0.25,Vert,0.4,3160.903663,2596.864197,3160.903663,29.080243,180_1_0.3_0.25_0.4_2_3.278925_8.935375_16.865943_3160.903663_2596.864197_3160.903663_29.080243.png
0.4,N,VAV,0.25,Vert,0.4,3423.710394,2899.444659,3423.710394,49.450595,180_0_0.4_0.25_0.4_2_11.350228_18.446893_19.653475_3423.710394_2899.444659_3423.710394_49.450595.png
0.4,N,Hydr,0.25,Vert,0.4,3423.710394,2899.444659,3423.710394,30.489924,180_1_0.4_0.25_0.4_2_3.424399_10.109918_16.955606_3423.710394_2899.444659_3423.710394_30.489924.png
0.5,N,VAV,0.25,Vert,0.4,3669.072346,3198.383445,3669.072346,52.846793,180_0_0.5_0.25_0.4_2_12.14069_20.641365_20.064738_3669.072346_3198.383445_3669.072346_52.846793.png
0.5,N,Hydr,0.25,Vert,0.4,3669.072346,3198.383445,3669.072346,31.924267,180_1_0.5_0.25_0.4_2_3.561172_11.319907_17.043188_3669.072346_3198.383445_3669.072346_31.924267.png
0.6,N,VAV,0.25,Vert,0.4,3903.485384,3494.239907,3903.485384,56.180013,180_0_0.6_0.25_0.4_2_12.892658_22.82573_20.461625_3903.485384_3494.239907_3903.485384_56.180013.png
0.6,N,Hydr,0.25,Vert,0.4,3903.485384,3494.239907,3903.485384,33.370706,180_1_0.6_0.25_0.4_2_3.692603_12.550176_17.127926_3903.485384_3494.239907_3903.485384_33.370706.png
0.7,N,VAV,0.25,Vert,0.4,4135.81763,3788.309021,4135.81763,59.460823,180_0_0.7_0.25_0.4_2_13.608723_25.010425_20.841676_4135.81763_3788.309021_4135.81763_59.460823.png
0.7,N,Hydr,0.25,Vert,0.4,4135.81763,3788.309021,4135.81763,34.831836,180_1_0.7_0.25_0.4_2_3.823883_13.796478_17.211475_4135.81763_3788.309021_4135.81763_34.831836.png
0.8,N,VAV,0.25,Vert,0.4,4406.982334,4061.023076,4406.982334,62.721527,180_0_0.8_0.25_0.4_2_14.478265_26.954912_21.28835_4406.982334_4061.023076_4406.982334_62.721527.png
0.8,N,Hydr,0.25,Vert,0.4,4406.982334,4061.023076,4406.982334,36.140658,180_1_0.8_0.25_0.4_2_4.023637_14.8052_17.311822_4406.982334_4061.023076_4406.982334_36.140658.png
0.2,W,VAV,0.15,Vert,0.25,4058.780583,2032.595811,4058.780583,49.044312,270_0_0.2_0.15_0.25_2_12.971336_15.758543_20.314433_4058.780583_2032.595811_4058.780583_49.044312.png
0.2,W,Hydr,0.15,Vert,0.25,4058.780583,2032.595811,4058.780583,26.865455,270_1_0.2_0.15_0.25_2_3.784297_5.958197_17.122962_4058.780583_2032.595811_4058.780583_26.865455.png
0.3,W,VAV,0.15,Vert,0.25,4548.304164,2214.127614,4548.304164,53.658709,270_0_0.3_0.15_0.25_2_14.42399_18.173254_21.061465_4548.304164_2214.127614_4548.304164_53.658709.png
0.3,W,Hydr,0.15,Vert,0.25,4548.304164,2214.127614,4548.304164,27.723044,270_1_0.3_0.15_0.25_2_4.012457_6.445622_17.264965_4548.304164_2214.127614_4548.304164_27.723044.png
0.4,W,VAV,0.15,Vert,0.25,5056.771614,2394.347756,5056.771614,58.422461,270_0_0.4_0.15_0.25_2_15.901744_20.681038_21.839678_5056.771614_2394.347756_5056.771614_58.422461.png
0.4,W,Hydr,0.15,Vert,0.25,5056.771614,2394.347756,5056.771614,28.608606,270_1_0.4_0.15_0.25_2_4.260184_6.93573_17.412692_5056.771614_2394.347756_5056.771614_28.608606.png
0.5,W,VAV,0.15,Vert,0.25,5553.000156,2573.171582,5553.000156,63.099261,270_0_0.5_0.15_0.25_2_17.308986_23.187031_22.603244_5553.000156_2573.171582_5553.000156_63.099261.png
0.5,W,Hydr,0.15,Vert,0.25,5553.000156,2573.171582,5553.000156,29.503188,270_1_0.5_0.15_0.25_2_4.503705_7.440642_17.558841_5553.000156_2573.171582_5553.000156_29.503188.png
0.6,W,VAV,0.15,Vert,0.25,6040.388351,2751.016635,6040.388351,67.707845,270_0_0.6_0.15_0.25_2_18.653736_25.699612_23.354497_6040.388351_2751.016635_6040.388351_67.707845.png
0.6,W,Hydr,0.15,Vert,0.25,6040.388351,2751.016635,6040.388351,30.410216,270_1_0.6_0.15_0.25_2_4.748687_7.961271_17.700258_6040.388351_2751.016635_6040.388351_30.410216.png
0.7,W,VAV,0.15,Vert,0.25,6527.852671,2929.00858,6527.852671,72.310029,270_0_0.7_0.15_0.25_2_19.969218_28.234331_24.10648_6527.852671_2929.00858_6527.852671_72.310029.png
0.7,W,Hydr,0.15,Vert,0.25,6527.852671,2929.00858,6527.852671,31.332732,270_1_0.7_0.15_0.25_2_5.0015_8.485128_17.846104_6527.852671_2929.00858_6527.852671_31.332732.png
0.8,W,VAV,0.15,Vert,0.25,7082.711531,3088.234975,7082.711531,76.987466,270_0_0.8_0.15_0.25_2_21.464815_30.574293_24.948358_7082.711531_3088.234975_7082.711531_76.987466.png
0.8,W,Hydr,0.15,Vert,0.25,7082.711531,3088.234975,7082.711531,32.186614,270_1_0.8_0.15_0.25_2_5.357698_8.805123_18.023793_7082.711531_3088.234975_7082.711531_32.186614.png
0.2,W,VAV,0.25,Vert,0.25,4570.952766,2032.595811,4570.952766,52.532024,270_0_0.2_0.25_0.25_2_14.504027_16.96553_21.062467_4570.952766_2032.595811_4570.952766_52.532024.png
0.2,W,Hydr,0.25,Vert,0.25,4570.952766,2032.595811,4570.952766,27.095769,270_1_0.2_0.25_0.25_2_4.137199_5.664027_17.294543_4570.952766_2032.595811_4570.952766_27.095769.png
0.3,W,VAV,0.25,Vert,0.25,5333.119293,2214.127614,5333.119293,58.976848,270_0_0.3_0.25_0.25_2_16.71372_20.049402_22.213727_5333.119293_2214.127614_5333.119293_58.976848.png
0.3,W,Hydr,0.25,Vert,0.25,5333.119293,2214.127614,5333.119293,28.07602,270_1_0.3_0.25_0.25_2_4.572858_5.976753_17.526409_5333.119293_2214.127614_5333.119293_28.07602.png
0.4,W,VAV,0.25,Vert,0.25,6118.068826,2394.347756,6118.068826,65.594053,270_0_0.4_0.25_0.25_2_18.901028_23.285804_23.40722_6118.068826_2394.347756_6118.068826_65.594053.png
0.4,W,Hydr,0.25,Vert,0.25,6118.068826,2394.347756,6118.068826,29.117385,270_1_0.4_0.25_0.25_2_5.050332_6.29555_17.771503_6118.068826_2394.347756_6118.068826_29.117385.png
0.5,W,VAV,0.25,Vert,0.25,6883.615046,2573.171582,6883.615046,72.078197,270_0_0.5_0.25_0.25_2_20.954906_26.551592_24.571699_6883.615046_2573.171582_6883.615046_72.078197.png
0.5,W,Hydr,0.25,Vert,0.25,6883.615046,2573.171582,6883.615046,30.165959,270_1_0.5_0.25_0.25_2_5.51719_6.639798_18.008971_6883.615046_2573.171582_6883.615046_30.165959.png
0.6,W,VAV,0.25,Vert,0.25,7634.36076,2751.016635,7634.36076,78.462344,270_0_0.6_0.25_0.25_2_22.908492_29.84399_25.709863_7634.36076_2751.016635_7634.36076_78.462344.png
0.6,W,Hydr,0.25,Vert,0.25,7634.36076,2751.016635,7634.36076,31.225849,270_1_0.6_0.25_0.25_2_5.979998_7.000609_18.245241_7634.36076_2751.016635_7634.36076_31.225849.png
0.7,W,VAV,0.25,Vert,0.25,8381.452411,2929.00858,8381.452411,84.845894,270_0_0.7_0.25_0.25_2_24.814178_33.186433_26.845284_8381.452411_2929.00858_8381.452411_84.845894.png
0.7,W,Hydr,0.25,Vert,0.25,8381.452411,2929.00858,8381.452411,32.29872,270_1_0.7_0.25_0.25_2_6.445926_7.370602_18.482192_8381.452411_2929.00858_8381.452411_32.29872.png
0.8,W,VAV,0.25,Vert,0.25,9227.269365,3088.234975,9227.269365,91.519817,270_0_0.8_0.25_0.25_2_26.971967_36.42848_28.119369_9227.269365_3088.234975_9227.269365_91.519817.png
0.8,W,Hydr,0.25,Vert,0.25,9227.269365,3088.234975,9227.269365,33.373677,270_1_0.8_0.25_0.25_2_7.058069_7.542839_18.772768_9227.269365_3088.234975_9227.269365_33.373677.png
0.2,W,VAV,0.15,Vert,0.4,4200.898841,2287.716488,4200.898841,51.708339,270_0_0.2_0.15_0.4_2_13.390228_17.756613_20.561498_4200.898841_2287.716488_4200.898841_51.708339.png
0.2,W,Hydr,0.15,Vert,0.4,4200.898841,2287.716488,4200.898841,27.864424,270_1_0.2_0.15_0.4_2_3.752315_6.967794_17.144315_4200.898841_2287.716488_4200.898841_27.864424.png
0.3,W,VAV,0.15,Vert,0.4,4759.540981,2594.444784,4759.540981,57.700249,270_0_0.3_0.15_0.4_2_15.037264_21.230209_21.432775_4759.540981_2594.444784_4759.540981_57.700249.png
0.3,W,Hydr,0.15,Vert,0.4,4759.540981,2594.444784,4759.540981,29.285052,270_1_0.3_0.15_0.4_2_3.973804_8.013189_17.298059_4759.540981_2594.444784_4759.540981_29.285052.png
0.4,W,VAV,0.15,Vert,0.4,5335.422523,2897.491515,5335.422523,63.756574,270_0_0.4_0.15_0.4_2_16.690145_24.737699_22.328731_5335.422523_2897.491515_5335.422523_63.756574.png
0.4,W,Hydr,0.15,Vert,0.4,5335.422523,2897.491515,5335.422523,30.771681,270_1_0.4_0.15_0.4_2_4.218739_9.084098_17.468844_5335.422523_2897.491515_5335.422523_30.771681.png
0.5,W,VAV,0.15,Vert,0.4,5896.703818,3196.889371,5896.703818,69.681245,270_0_0.5_0.15_0.4_2_18.252065_28.22349_23.20569_5896.703818_3196.889371_5896.703818_69.681245.png
0.5,W,Hydr,0.15,Vert,0.4,5896.703818,3196.889371,5896.703818,32.271559,270_1_0.5_0.15_0.4_2_4.4606_10.17947_17.631489_5896.703818_3196.889371_5896.703818_32.271559.png
0.6,W,VAV,0.15,Vert,0.4,6446.392225,3493.168392,6446.392225,75.522989,270_0_0.6_0.15_0.4_2_19.744902_31.711418_24.066669_6446.392225_3493.168392_6446.392225_75.522989.png
0.6,W,Hydr,0.15,Vert,0.4,6446.392225,3493.168392,6446.392225,33.79302,270_1_0.6_0.15_0.4_2_4.70323_11.297407_17.792383_6446.392225_3493.168392_6446.392225_33.79302.png
0.7,W,VAV,0.15,Vert,0.4,6995.380223,3787.531462,6995.380223,81.342301,270_0_0.7_0.15_0.4_2_21.203256_35.210827_24.928218_6995.380223_3787.531462_6995.380223_81.342301.png
0.7,W,Hydr,0.15,Vert,0.4,6995.380223,3787.531462,6995.380223,35.316643,270_1_0.7_0.15_0.4_2_4.951923_12.411369_17.953351_6995.380223_3787.531462_6995.380223_35.316643.png
0.8,W,VAV,0.15,Vert,0.4,7602.144103,4060.482388,7602.144103,87.173683,270_0_0.8_0.15_0.4_2_22.807659_38.501678_25.864347_7602.144103_4060.482388_7602.144103_87.173683.png
0.8,W,Hydr,0.15,Vert,0.4,7602.144103,4060.482388,7602.144103,36.720218,270_1_0.8_0.15_0.4_2_5.288103_13.287382_18.144734_7602.144103_4060.482388_7602.144103_36.720218.png
0.2,W,VAV,0.25,Vert,0.4,4715.040853,2287.716488,4715.040853,55.232813,270_0_0.2_0.25_0.4_2_14.918119_18.999098_21.315596_4715.040853_2287.716488_4715.040853_55.232813.png
0.2,W,Hydr,0.25,Vert,0.4,4715.040853,2287.716488,4715.040853,28.047692,270_1_0.2_0.25_0.4_2_4.094177_6.642055_17.311461_4715.040853_2287.716488_4715.040853_28.047692.png
0.3,W,VAV,0.25,Vert,0.4,5544.426434,2594.444784,5544.426434,63.029339,270_0_0.3_0.25_0.4_2_17.300394_23.140675_22.58827_5544.426434_2594.444784_5544.426434_63.029339.png
0.3,W,Hydr,0.25,Vert,0.4,5544.426434,2594.444784,5544.426434,29.547399,270_1_0.3_0.25_0.4_2_4.507219_7.482361_17.557819_5544.426434_2594.444784_5544.426434_29.547399.png
0.4,W,VAV,0.25,Vert,0.4,6395.745193,2897.491515,6395.745193,70.970876,270_0_0.4_0.25_0.4_2_19.645878_27.426142_23.898856_6395.745193_2897.491515_6395.745193_70.970876.png
0.4,W,Hydr,0.25,Vert,0.4,6395.745193,2897.491515,6395.745193,31.106439,270_1_0.4_0.25_0.4_2_4.960845_8.335552_17.810041_6395.745193_2897.491515_6395.745193_31.106439.png
0.5,W,VAV,0.25,Vert,0.4,7225.474957,3196.889371,7225.474957,78.763888,270_0_0.5_0.25_0.4_2_21.843705_31.744296_25.175887_7225.474957_3196.889371_7225.474957_78.763888.png
0.5,W,Hydr,0.25,Vert,0.4,7225.474957,3196.889371,7225.474957,32.69102,270_1_0.5_0.25_0.4_2_5.405459_9.226031_18.05953_7225.474957_3196.889371_7225.474957_32.69102.png
0.6,W,VAV,0.25,Vert,0.4,8039.991448,3493.168392,8039.991448,86.437043,270_0_0.6_0.25_0.4_2_23.942493_36.066139_26.42841_8039.991448_3493.168392_8039.991448_86.437043.png
0.6,W,Hydr,0.25,Vert,0.4,8039.991448,3493.168392,8039.991448,34.287681,270_1_0.6_0.25_0.4_2_5.844193_10.140244_18.303245_8039.991448_3493.168392_8039.991448_34.287681.png
0.7,W,VAV,0.25,Vert,0.4,8844.625081,3787.531462,8844.625081,94.05436,270_0_0.7_0.25_0.4_2_25.983067_40.401262_27.670031_8844.625081_3787.531462_8844.625081_94.05436.png
0.7,W,Hydr,0.25,Vert,0.4,8844.625081,3787.531462,8844.625081,35.898084,270_1_0.7_0.25_0.4_2_6.283079_11.066909_18.548097_8844.625081_3787.531462_8844.625081_35.898084.png
0.8,W,VAV,0.25,Vert,0.4,9732.320443,4060.482388,9732.320443,101.853379,270_0_0.8_0.25_0.4_2_28.230133_44.593724_29.029522_9732.320443_4060.482388_9732.320443_101.853379.png
0.8,W,Hydr,0.25,Vert,0.4,9732.320443,4060.482388,9732.320443,37.428786,270_1_0.8_0.25_0.4_2_6.843499_11.751411_18.833876_9732.320443_4060.482388_9732.320443_37.428786.png
0.2,S,VAV,0.15,Vert,0.25,3085.033158,2032.595777,3085.033158,38.818528,360_0_0.2_0.15_0.25_2_10.361449_9.530238_18.926842_3085.033158_2032.595777_3085.033158_38.818528.png
0.2,S,Hydr,0.15,Vert,0.25,3085.033158,2032.595777,3085.033158,25.548647,360_1_0.2_0.15_0.25_2_3.655939_4.925782_16.966925_3085.033158_2032.595777_3085.033158_25.548647.png
0.3,S,VAV,0.15,Vert,0.25,3232.281298,2214.127648,3232.281298,40.211276,360_0_0.3_0.15_0.25_2_10.875449_10.17025_19.165576_3232.281298_2214.127648_3232.281298_40.211276.png
0.3,S,Hydr,0.15,Vert,0.25,3232.281298,2214.127648,3232.281298,26.013197,360_1_0.3_0.15_0.25_2_3.79046_5.19385_17.028887_3232.281298_2214.127648_3232.281298_26.013197.png
0.4,S,VAV,0.15,Vert,0.25,3397.728539,2394.347756,3397.728539,41.794078,360_0_0.4_0.15_0.25_2_11.448219_10.911841_19.434017_3397.728539_2394.347756_3397.728539_41.794078.png
0.4,S,Hydr,0.15,Vert,0.25,3397.728539,2394.347756,3397.728539,26.506107,360_1_0.4_0.15_0.25_2_3.93807_5.472552_17.095485_3397.728539_2394.347756_3397.728539_26.506107.png
0.5,S,VAV,0.15,Vert,0.25,3553.528564,2573.171548,3553.528564,43.314355,360_0_0.5_0.15_0.25_2_11.988397_11.636707_19.689251_3553.528564_2573.171548_3553.528564_43.314355.png
0.5,S,Hydr,0.15,Vert,0.25,3553.528564,2573.171548,3553.528564,27.018215,360_1_0.5_0.15_0.25_2_4.083393_5.772531_17.162291_3553.528564_2573.171548_3553.528564_27.018215.png
0.6,S,VAV,0.15,Vert,0.25,3705.573663,2751.016498,3705.573663,44.82343,360_0_0.6_0.15_0.25_2_12.514486_12.367498_19.941445_3705.573663_2751.016498_3705.573663_44.82343.png
0.6,S,Hydr,0.15,Vert,0.25,3705.573663,2751.016498,3705.573663,27.547748,360_1_0.6_0.15_0.25_2_4.232579_6.087565_17.227604_3705.573663_2751.016498_3705.573663_27.547748.png
0.7,S,VAV,0.15,Vert,0.25,3866.78589,2929.008615,3866.78589,46.406911,360_0_0.7_0.15_0.25_2_13.069196_13.128258_20.209457_3866.78589_2929.008615_3866.78589_46.406911.png
0.7,S,Hydr,0.15,Vert,0.25,3866.78589,2929.008615,3866.78589,28.09836,360_1_0.7_0.15_0.25_2_4.392718_6.410065_17.295577_3866.78589_2929.008615_3866.78589_28.09836.png
0.8,S,VAV,0.15,Vert,0.25,4116.103095,3088.235009,4116.103095,48.32741,360_0_0.8_0.15_0.25_2_13.920547_13.799485_20.607379_4116.103095_3088.235009_4116.103095_48.32741.png
0.8,S,Hydr,0.15,Vert,0.25,4116.103095,3088.235009,4116.103095,28.632345,360_1_0.8_0.15_0.25_2_4.666425_6.563129_17.402791_4116.103095_3088.235009_4116.103095_28.632345.png
0.2,S,VAV,0.25,Vert,0.25,3233.133617,2032.595777,3233.133617,38.963851,360_0_0.2_0.25_0.25_2_10.906931_8.918725_19.138195_3233.133617_2032.595777_3233.133617_38.963851.png
0.2,S,Hydr,0.25,Vert,0.25,3233.133617,2032.595777,3233.133617,25.454115,360_1_0.2_0.25_0.25_2_3.907122_4.498391_17.048602_3233.133617_2032.595777_3233.133617_25.454115.png
0.3,S,VAV,0.25,Vert,0.25,3465.900092,2214.127648,3465.900092,40.555638,360_0_0.3_0.25_0.25_2_11.73902_9.309238_19.50738_3465.900092_2214.127648_3465.900092_40.555638.png
0.3,S,Hydr,0.25,Vert,0.25,3465.900092,2214.127648,3465.900092,25.909342,360_1_0.3_0.25_0.25_2_4.195208_4.556567_17.157566_3465.900092_2214.127648_3465.900092_25.909342.png
0.4,S,VAV,0.25,Vert,0.25,3725.839873,2394.347756,3725.839873,42.498244,360_0_0.4_0.25_0.25_2_12.657723_9.91046_19.930062_3725.839873_2394.347756_3725.839873_42.498244.png
0.4,S,Hydr,0.25,Vert,0.25,3725.839873,2394.347756,3725.839873,26.447359,360_1_0.4_0.25_0.25_2_4.514553_4.657817_17.274989_3725.839873_2394.347756_3725.839873_26.447359.png
0.5,S,VAV,0.25,Vert,0.25,3969.986216,2573.171548,3969.986216,44.394526,360_0_0.5_0.25_0.25_2_13.520957_10.535466_20.338103_3969.986216_2573.171548_3969.986216_44.394526.png
0.5,S,Hydr,0.25,Vert,0.25,3969.986216,2573.171548,3969.986216,27.005678,360_1_0.5_0.25_0.25_2_4.825378_4.793362_17.386939_3969.986216_2573.171548_3969.986216_27.005678.png
0.6,S,VAV,0.25,Vert,0.25,4204.594122,2751.016498,4204.594122,46.283808,360_0_0.6_0.25_0.25_2_14.347044_11.196743_20.740021_4204.594122_2751.016498_4204.594122_46.283808.png
0.6,S,Hydr,0.25,Vert,0.25,4204.594122,2751.016498,4204.594122,27.591554,360_1_0.6_0.25_0.25_2_5.132532_4.96342_17.495602_4204.594122_2751.016498_4204.594122_27.591554.png
0.7,S,VAV,0.25,Vert,0.25,4445.499953,2929.008615,4445.499953,48.251692,360_0_0.7_0.25_0.25_2_15.190185_11.903987_21.15752_4445.499953_2929.008615_4445.499953_48.251692.png
0.7,S,Hydr,0.25,Vert,0.25,4445.499953,2929.008615,4445.499953,28.2115,360_1_0.7_0.25_0.25_2_5.448812_5.156539_17.606149_4445.499953_2929.008615_4445.499953_28.2115.png
0.8,S,VAV,0.25,Vert,0.25,4806.188437,3088.235009,4806.188437,50.802551,360_0_0.8_0.25_0.25_2_16.434635_12.60613_21.761786_4806.188437_3088.235009_4806.188437_50.802551.png
0.8,S,Hydr,0.25,Vert,0.25,4806.188437,3088.235009,4806.188437,28.927399,360_1_0.8_0.25_0.25_2_5.934948_5.223537_17.768913_4806.188437_3088.235009_4806.188437_28.927399.png
0.2,S,VAV,0.15,Vert,0.4,3177.560339,2287.716386,3177.560339,40.889636,360_0_0.2_0.15_0.4_2_10.649907_11.135761_19.103968_3177.560339_2287.716386_3177.560339_40.889636.png
0.2,S,Hydr,0.15,Vert,0.4,3177.560339,2287.716386,3177.560339,26.363669,360_1_0.2_0.15_0.4_2_3.617108_5.766831_16.979731_3177.560339_2287.716386_3177.560339_26.363669.png
0.3,S,VAV,0.15,Vert,0.4,3371.671242,2594.444818,3371.671242,43.285204,360_0_0.3_0.15_0.4_2_11.305479_12.551969_19.427756_3371.671242_2594.444818_3371.671242_43.285204.png
0.3,S,Hydr,0.15,Vert,0.4,3371.671242,2594.444818,3371.671242,27.296305,360_1_0.3_0.15_0.4_2_3.742551_6.500295_17.053458_3371.671242_2594.444818_3371.671242_27.296305.png
0.4,S,VAV,0.15,Vert,0.4,3586.150207,2897.491447,3586.150207,45.856421,360_0_0.4_0.15_0.4_2_12.02425_14.048206_19.783965_3586.150207_2897.491447_3586.150207_45.856421.png
0.4,S,Hydr,0.15,Vert,0.4,3586.150207,2897.491447,3586.150207,28.290725,360_1_0.4_0.15_0.4_2_3.886849_7.26546_17.138416_3586.150207_2897.491447_3586.150207_28.290725.png
0.5,S,VAV,0.15,Vert,0.4,3790.832812,3196.889268,3790.832812,48.395263,360_0_0.5_0.15_0.4_2_12.708069_15.559614_20.127579_3790.832812_3196.889268_3790.832812_48.395263.png
0.5,S,Hydr,0.15,Vert,0.4,3790.832812,3196.889268,3790.832812,29.308354,360_1_0.5_0.15_0.4_2_4.025647_8.064879_17.217828_3790.832812_3196.889268_3790.832812_29.308354.png
0.6,S,VAV,0.15,Vert,0.4,3988.552464,3493.168222,3988.552464,50.902443,360_0_0.6_0.15_0.4_2_13.365577_17.073156_20.463709_3988.552464_3493.168222_3988.552464_50.902443.png
0.6,S,Hydr,0.15,Vert,0.4,3988.552464,3493.168222,3988.552464,30.350127,360_1_0.6_0.15_0.4_2_4.167631_8.883232_17.299264_3988.552464_3493.168222_3988.552464_30.350127.png
0.7,S,VAV,0.15,Vert,0.4,4194.453953,3787.531496,4194.453953,53.464998,360_0_0.7_0.15_0.4_2_14.045712_18.60633_20.812956_4194.453953_3787.531496_4194.453953_53.464998.png
0.7,S,Hydr,0.15,Vert,0.4,4194.453953,3787.531496,4194.453953,31.420551,360_1_0.7_0.15_0.4_2_4.32282_9.712911_17.384819_4194.453953_3787.531496_4194.453953_31.420551.png
0.8,S,VAV,0.15,Vert,0.4,4490.827525,4060.482422,4490.827525,56.367801,360_0_0.8_0.15_0.4_2_15.019887_20.053858_21.294056_4490.827525_4060.482422_4490.827525_56.367801.png
0.8,S,Hydr,0.15,Vert,0.4,4490.827525,4060.482422,4490.827525,32.421318,360_1_0.8_0.15_0.4_2_4.579641_10.33491_17.506767_4490.827525_4060.482422_4490.827525_32.421318.png
0.2,S,VAV,0.25,Vert,0.4,3325.125024,2287.716386,3325.125024,40.982251,360_0_0.2_0.25_0.4_2_11.189499_10.482564_19.310188_3325.125024_2287.716386_3325.125024_40.982251.png
0.2,S,Hydr,0.25,Vert,0.4,3325.125024,2287.716386,3325.125024,26.19163,360_1_0.2_0.25_0.4_2_3.858036_5.270425_17.063168_3325.125024_2287.716386_3325.125024_26.19163.png
0.3,S,VAV,0.25,Vert,0.4,3605.602963,2594.444818,3605.602963,43.58139,360_0_0.3_0.25_0.4_2_12.163205_11.653782_19.764402_3605.602963_2594.444818_3605.602963_43.58139.png
0.3,S,Hydr,0.25,Vert,0.4,3605.602963,2594.444818,3605.602963,27.02916,360_1_0.3_0.25_0.4_2_4.121705_5.727306_17.180149_3605.602963_2594.444818_3605.602963_27.02916.png
0.4,S,VAV,0.25,Vert,0.4,3912.596382,2897.491447,3912.596382,46.447161,360_0_0.4_0.25_0.4_2_13.213612_12.967898_20.265652_3912.596382_2897.491447_3912.596382_46.447161.png
0.4,S,Hydr,0.25,Vert,0.4,3912.596382,2897.491447,3912.596382,27.959589,360_1_0.4_0.25_0.4_2_4.417601_6.233961_17.308028_3912.596382_2897.491447_3912.596382_27.959589.png
0.5,S,VAV,0.25,Vert,0.4,4202.318053,3196.889268,4202.318053,49.273598,360_0_0.5_0.25_0.4_2_14.20217_14.322457_20.748971_4202.318053_3196.889268_4202.318053_49.273598.png
0.5,S,Hydr,0.25,Vert,0.4,4202.318053,3196.889268,4202.318053,28.92564,360_1_0.5_0.25_0.4_2_4.702839_6.791003_17.431799_4202.318053_3196.889268_4202.318053_28.92564.png
0.6,S,VAV,0.25,Vert,0.4,4480.132816,3493.168222,4480.132816,52.079094,360_0_0.6_0.25_0.4_2_15.146193_15.710463_21.222437_4480.132816_3493.168222_4480.132816_52.079094.png
0.6,S,Hydr,0.25,Vert,0.4,4480.132816,3493.168222,4480.132816,29.934557,360_1_0.6_0.25_0.4_2_4.985867_7.396599_17.552091_4480.132816_3493.168222_4480.132816_29.934557.png
0.7,S,VAV,0.25,Vert,0.4,4765.651853,3787.531496,4765.651853,54.978071,360_0_0.7_0.25_0.4_2_16.10557_17.15981_21.712691_4765.651853_3787.531496_4765.651853_54.978071.png
0.7,S,Hydr,0.25,Vert,0.4,4765.651853,3787.531496,4765.651853,30.986658,360_1_0.7_0.25_0.4_2_5.278634_8.032902_17.675122_4765.651853_3787.531496_4765.651853_30.986658.png
